time_s,V1,V2,V3,V4,Vdot1,Vdot2,Vdot3,Vdot4,omega1,omega2,omega3,omega4,delta1,delta2,delta3,delta4,pV1,pV2,pV3,pV4,qV1,qV2,qV3,qV4,pW1,pW2,pW3,pW4,qW1,qW2,qW3,qW4
0.05,1.00118699504753,1.00098837623676,1.00079000227857,1.00108753063057,-0.00050081439568747,-0.000447643176279464,-0.000385058857910826,-0.000480203554970494,0.000561778712513368,0.00043022475726934,0.000403349077022,0.000590726024481053,0.0100314874345278,0.0050232262542464,-0.0029799154116169,-0.00797023533337582,0.00201896518068359,-0.00161517214454687,0.00121137910841015,-0.00100948259034179,-0.00201896518068359,0.00161517214454687,-0.00121137910841015,0.00100948259034179,0.00161517214454687,-0.00121137910841015,0.00100948259034179,-0.000807586072273434,-0.00161517214454687,0.00121137910841015,-0.00100948259034179,0.000807586072273434
0.055,1.00118438078927,1.00098603951631,1.00078799221455,1.00108502395136,-0.00054471258467919,-0.000486887654367199,-0.000418832009025307,-0.000522299140660041,0.000548695154443776,0.000423627143074727,0.000403672292624,0.000589843718430791,0.0100342635651062,0.00502536085622149,-0.00297789785726626,-0.00796728391231749,0.0017204486390105,-0.0013763589112084,0.0010322691834063,-0.000860224319505248,-0.0017204486390105,0.0013763589112084,-0.0010322691834063,0.000860224319505248,0.0013763589112084,-0.0010322691834063,0.000860224319505248,-0.000688179455604199,-0.0013763589112084,0.0010322691834063,-0.000860224319505248,0.000688179455604199
0.06,1.00118154966981,1.00098350892017,1.00078581529406,1.00108230931461,-0.000587561888268549,-0.00052519615048711,-0.000451803802967268,-0.000563389448837854,0.000535740789215747,0.000417095856276998,0.000403993271684139,0.00058896929091049,0.010036974601393,0.00502746263622244,-0.00297587869241827,-0.00796433688306067,0.00146606962212618,-0.00117285569770094,0.000879641773275709,-0.000733034811063091,-0.00146606962212618,0.00117285569770094,-0.000879641773275709,0.000733034811063091,0.00117285569770094,-0.000879641773275709,0.000733034811063091,-0.000586427848850472,-0.00117285569770094,0.000879641773275709,-0.000733034811063091,0.000586427848850472
0.065,1.00117850688864,1.00098078908795,1.00078347548872,1.00107939170377,-0.000629380233640272,-0.000562584745839926,-0.000483988272432999,-0.0006034916062408,0.000522914382719555,0.000410630232160056,0.000404311988931009,0.000588102664503783,0.0100396211862623,0.00502953192422169,-0.00297385792831914,-0.00796139420640657,0.00124930212277983,-0.00099944169822386,0.000749581273667895,-0.000624651061389913,-0.00124930212277983,0.00099944169822386,-0.000749581273667895,0.000624651061389913,0.00099944169822386,-0.000749581273667895,0.000624651061389913,-0.00049972084911193,-0.00099944169822386,0.000749581273667895,-0.000624651061389913,0.00049972084911193
0.07,1.00117525755629,1.00097788457947,1.00078097670051,1.00107627601733,-0.000670185279356919,-0.000599069277799206,-0.000515399228319753,-0.00064262248470454,0.000510214712550734,0.000404229612612524,0.000404628419800714,0.000587243762560139,0.0100422039564468,0.00503156904688463,-0.00297183557633963,-0.00795845584354157,0.00106458504464686,-0.000851668035717485,0.000638751026788114,-0.000532292522323428,-0.00106458504464686,0.000851668035717485,-0.000638751026788114,0.000532292522323428,0.000851668035717485,-0.000638751026788114,0.000532292522323428,-0.000425834017858742,-0.000851668035717485,0.000638751026788114,-0.000532292522323428,0.000425834017858742
0.075,1.00117180669567,1.00097479987594,1.00077832276296,1.00107296707001,-0.000709994419107565,-0.000634665343378399,-0.000546050263059035,-0.000680798704688763,0.000497640567899325,0.000397893346062435,0.000404942540425652,0.000586392509186764,0.0100447235425963,0.00503357432760245,-0.00296981164797158,-0.0079555217560334,0.000907179533773487,-0.000725743627018789,0.000544307720264092,-0.000453589766886743,-0.000907179533773487,0.000725743627018789,-0.000544307720264092,0.000453589766886743,0.000725743627018789,-0.000544307720264092,0.000453589766886743,-0.000362871813509395,-0.000725743627018789,0.000544307720264092,-0.000453589766886743,0.000362871813509395
0.08,1.00116815924337,1.0009715393812,1.00077551744211,1.00106946959408,-0.000748824785406462,-0.000669388302650375,-0.000575954753901575,-0.000718036638755687,0.000485190749440165,0.000391620787412558,0.000405254327623443,0.000585548829240586,0.0100471805693354,0.00503554808652473,-0.00296778615482446,-0.00795259190582737,0.000773047405314565,-0.000618437924251652,0.000463828443188739,-0.000386523702657283,-0.000773047405314565,0.000618437924251652,-0.000463828443188739,0.000386523702657283,0.000618437924251652,-0.000463828443188739,0.000386523702657283,-0.000309218962125826,-0.000618437924251652,0.000463828443188739,-0.000386523702657283,0.000309218962125826
0.085,1.00116432005097,1.00096810742287,1.0007725644377,1.00106578824054,-0.000786693253242254,-0.000703253282120038,-0.00060512586615473,-0.000754352415002446,0.000472864069224219,0.00038541129797637,0.000405563758886,0.000584712648320341,0.0100495756553205,0.00503749064059158,-0.00296575910862194,-0.00794966625524266,0.000658747545134949,-0.000526998036107959,0.000395248527080969,-0.000329373772567474,-0.000658747545134949,0.000526998036107959,-0.000395248527080969,0.000329373772567474,0.000526998036107959,-0.000395248527080969,0.000329373772567474,-0.00026349901805398,-0.000526998036107959,0.000395248527080969,-0.000329373772567474,0.00026349901805398
0.09,1.00116029388629,1.00096450825351,1.00076946738414,1.00106192758037,-0.000823616443678426,-0.000736275178050657,-0.000633576556372918,-0.000789761920447947,0.000460659350570941,0.000379264245414647,0.000405870812368749,0.000583883892758741,0.0100519094132963,0.0050394023035656,-0.0029637305211986,-0.00794674476696861,0.000561347629195556,-0.000449078103356445,0.000336808577517334,-0.000280673814597778,-0.000561347629195556,0.000449078103356445,-0.000336808577517334,0.000280673814597778,0.000449078103356445,-0.000336808577517334,0.000280673814597778,-0.000224539051678222,-0.000449078103356445,0.000336808577517334,-0.000280673814597778,0.000224539051678222
0.095,1.00115608543469,1.00096074605177,1.00076622985158,1.00105789210569,-0.000859610727405608,-0.000768468659744567,-0.000661319575501782,-0.000824280804374816,0.000448575427961651,0.000373179003672688,0.000406175466879984,0.000583062489614737,0.0100541824501523,0.00504128338606342,-0.00296170040449658,-0.00794382740406108,0.00047834889577797,-0.000382679116622376,0.000287009337466782,-0.000239174447888985,-0.00047834889577797,0.000382679116622376,-0.000287009337466782,0.000239174447888985,0.000382679116622376,-0.000287009337466782,0.000239174447888985,-0.000191339558311188,-0.000382679116622376,0.000287009337466782,-0.000239174447888985,0.000191339558311188
0.1,1.00115169930031,1.00095682492351,1.00076285534691,1.00105368623099,-0.000894692228246366,-0.000799848172778793,-0.000688367471976706,-0.000857924481627009,0.000436611146933928,0.000367154952918143,0.000406477701870371,0.000582248366665863,0.010056395366978,0.00504313419558697,-0.00295966877056237,-0.00794091412993884,0.000407622040602782,-0.000326097632482226,0.000244573224361669,-0.000203811020301391,-0.000407622040602782,0.000326097632482226,-0.000244573224361669,0.000203811020301391,0.000326097632482226,-0.000244573224361669,0.000203811020301391,-0.000163048816241113,-0.000326097632482226,0.000244573224361669,-0.000203811020301391,0.000163048816241113
0.105,1.00114714000724,1.00095274890293,1.00075934731481,1.00104931429423,-0.000928876826613106,-0.000830427942196248,-0.000714732594776335,-0.000890708135863636,0.000424765363976996,0.000361191479479472,0.000406777497422586,0.000581441452400676,0.0100585487591179,0.00504495503655445,-0.00295763563154364,-0.00793800490837999,0.000347352590252765,-0.000277882072202212,0.000208411554151659,-0.000173676295126382,-0.000347352590252765,0.000277882072202212,-0.000208411554151659,0.000173676295126382,0.000277882072202212,-0.000208411554151659,0.000173676295126382,-0.000138941036101106,-0.000277882072202212,0.000208411554151659,-0.000173676295126382,0.000138941036101106
0.11,1.0011424120008,1.00094852195364,1.00075570913866,1.00104478055806,-0.000962180162919681,-0.000860221975653104,-0.000740427096431749,-0.000922646722769592,0.000413036946428102,0.000355287975784988,0.000407074834241087,0.000580641676011273,0.0100606432162262,0.005046746210331,-0.00295560099968607,-0.00793509970351841,0.000295994352474669,-0.000236795481979735,0.000177596611484801,-0.000147997176237334,-0.000295994352474669,0.000236795481979735,-0.000177596611484801,0.000147997176237334,0.000236795481979735,-0.000177596611484801,0.000147997176237334,-0.000118397740989867,-0.000236795481979735,0.000177596611484801,-0.000147997176237334,0.000118397740989867
0.115,1.00113751964869,1.00094414796973,1.0007519441416,1.00104008921089,-0.000994617640947311,-0.000889244066522907,-0.000765462935991849,-0.000953754973223547,0.000401424772369878,0.000349443840302516,0.000407369693642031,0.000579848967385896,0.0100626793223207,0.00504850801525899,-0.00295356488733029,-0.0079321984798403,0.000252229749142968,-0.000201783799314375,0.000151337849485781,-0.000126114874571484,-0.000252229749142968,0.000201783799314375,-0.000151337849485781,0.000126114874571484,0.000201783799314375,-0.000151337849485781,0.000126114874571484,-0.000100891899657187,-0.000201783799314375,0.000151337849485781,-0.000126114874571484,0.000100891899657187
0.12,1.00113246724219,1.00093963077689,1.00074805558744,1.00103524436803,-0.00102620443116541,-0.000917507796958038,-0.00078985188194562,-0.000984047396423876,0.000389927730528671,0.000343658477479634,0.000407662057543317,0.000579063257101624,0.0100646576558363,0.00505024074668813,-0.00295152730690885,-0.00792930120218069,0.000214936014241259,-0.000171948811393007,0.000128961608544755,-0.000107468007120629,-0.000214936014241259,0.000171948811393007,-0.000128961608544755,0.000107468007120629,0.000171948811393007,-0.000128961608544755,0.000107468007120629,-8.59744056965035e-05,-0.000171948811393007,0.000128961608544755,-0.000107468007120629,8.59744056965035e-05
0.125,1.00112725899728,1.0009349741334,1.00074404668163,1.00103025007281,-0.00105695547400793,-0.000945026540909048,-0.000813605515101891,-0.00101353828297302,0.000378544720173834,0.000337931297684512,0.000407951908454768,0.000578284476417141,0.0100665787896779,0.00505194469700517,-0.00294948827094321,-0.00792640783571999,0.00018315638968202,-0.000146525111745616,0.000109893833809212,-9.15781948410098e-05,-0.00018315638968202,0.000146525111745616,-0.000109893833809212,9.15781948410098e-05,0.000146525111745616,-0.000109893833809212,9.15781948410098e-05,-7.32625558728079e-05,-0.000146525111745616,0.000109893833809212,-9.15781948410098e-05,7.32625558728079e-05
0.13,1.00112189905582,1.00093018173117,1.00073992057214,1.00102511029762,-0.00108688548310572,-0.000971813467102505,-0.000836735231427147,-0.00104224170792087,0.000367274651017976,0.000332261717147326,0.000408239229468437,0.000577512557265592,0.0100684432912728,0.00505362015566341,-0.00294744779204083,-0.00792351834598066,0.000156075580003311,-0.000124860464002649,9.36453480019867e-05,-7.80377900016555e-05,-0.000156075580003311,0.000124860464002649,-9.36453480019867e-05,7.80377900016555e-05,0.000124860464002649,-9.36453480019867e-05,7.80377900016555e-05,-6.24302320013245e-05,-0.000124860464002649,9.36453480019867e-05,-7.80377900016555e-05,6.24302320013245e-05
0.135,1.00111639148667,1.0009252571968,1.00073568035047,1.00101982894505,-0.00111600894847562,-0.000997881541977862,-0.000859252244841969,-0.00107017153376766,0.000356116443118148,0.00032664915790225,0.000408524004249048,0.000576747432247514,0.0100702517226229,0.00505526740921182,-0.00294540588289227,-0.00792063269882381,0.000132998836240997,-0.000106399068992798,7.97993017445983e-05,-6.64994181204985e-05,-0.000132998836240997,0.000106399068992798,-7.97993017445983e-05,6.64994181204985e-05,0.000106399068992798,-7.97993017445983e-05,6.64994181204985e-05,-5.31995344963989e-05,-0.000106399068992798,7.97993017445983e-05,-6.64994181204985e-05,5.31995344963989e-05
0.14,1.00111074028678,1.00092020409255,1.00073132905247,1.00101440984885,-0.00114434013966671,-0.00102324353258389,-0.000881167589976768,-0.00109734141342694,0.000345069026777971,0.00032109304773002,0.000408806217024564,0.000575989034623852,0.010072004640356,0.00505688674132391,-0.00294336255626838,-0.0079177508604459,0.000113334132380359,-9.06673059042874e-05,6.80004794282155e-05,-5.66670661901796e-05,-0.000113334132380359,9.06673059042874e-05,-6.80004794282155e-05,5.66670661901796e-05,9.06673059042874e-05,-6.80004794282155e-05,5.66670661901796e-05,-4.53336529521437e-05,-9.06673059042874e-05,6.80004794282155e-05,-5.66670661901796e-05,4.53336529521437e-05
0.145,1.0011049493823,1.00091502591732,1.00072686965925,1.00100885677507,-0.0011718931088643,-0.00104791200943528,-0.000902492124887261,-0.00112376479314913,0.000334131342450681,0.000315592820101063,0.000409085852576883,0.000575237298309052,0.0100737025957768,0.00505847843282637,-0.00294131782501743,-0.00791487279737543,9.65769771300335e-05,-7.72615817040268e-05,5.79461862780201e-05,-4.82884885650167e-05,-9.65769771300335e-05,7.72615817040268e-05,-5.79461862780201e-05,4.82884885650167e-05,7.72615817040268e-05,-5.79461862780201e-05,4.82884885650167e-05,-3.86307908520134e-05,-7.72615817040268e-05,5.79461862780201e-05,-4.82884885650167e-05,3.86307908520134e-05
0.15,1.00109902262966,1.00090972610767,1.00072230509808,1.00100317342301,-0.00119868169395236,-0.00107189934932984,-0.000923236533730386,-0.00114945491540616,0.000323302340643102,0.000310147914119186,0.000409362896232651,0.000574492157864228,0.0100753461349175,0.00506004276172735,-0.00293927170206246,-0.00791199847646973,8.22974713694978e-05,-6.58379770955983e-05,4.93784828216987e-05,-4.11487356847489e-05,-8.22974713694978e-05,6.58379770955983e-05,-4.93784828216987e-05,4.11487356847489e-05,6.58379770955983e-05,-4.93784828216987e-05,4.11487356847489e-05,-3.29189885477991e-05,-6.58379770955983e-05,4.93784828216987e-05,-4.11487356847489e-05,3.29189885477991e-05
0.155,1.00109296381661,1.00090430803874,1.00071763824325,1.00099736342626,-0.00122471952153463,-0.00109521773812701,-0.000943411329401101,-0.00117442482173767,0.000312580981820519,0.000304757774465817,0.000409637333854213,0.000573753548490413,0.0100769357985877,0.00506158000324447,-0.00293722420039852,-0.0079091278649117,7.01292792333306e-05,-5.61034233866645e-05,4.20775675399984e-05,-3.50646396166653e-05,-7.01292792333306e-05,5.61034233866645e-05,-4.20775675399984e-05,3.50646396166653e-05,5.61034233866645e-05,-4.20775675399984e-05,3.50646396166653e-05,-2.80517116933323e-05,-5.61034233866645e-05,4.20775675399984e-05,-3.50646396166653e-05,2.80517116933323e-05
0.16,1.00108677666333,1.0008987750252,1.0007128719169,1.00099143035373,-0.00125002000991528,-0.00111787917348793,-0.000963026856130717,-0.00119868735555937,0.000301966236312452,0.000299421851344799,0.000409909151830671,0.000573021406021879,0.010078472122424,0.0050630904298326,-0.00293517533309003,-0.00790626093020668,5.97602297768473e-05,-4.78081838214778e-05,3.58561378661084e-05,-2.98801148884236e-05,-5.97602297768473e-05,4.78081838214778e-05,-3.58561378661084e-05,2.98801148884236e-05,4.78081838214778e-05,-3.58561378661084e-05,2.98801148884236e-05,-2.39040919107389e-05,-4.78081838214778e-05,3.58561378661084e-05,-2.98801148884236e-05,2.39040919107389e-05
0.165,1.00108046482338,1.00089313032223,1.00070800888984,1.00098537771057,-0.00127459637203942,-0.00113989546757794,-0.000982093292047175,-0.00122225516493393,0.000291457084219326,0.000294139600427722,0.000410178337069074,0.000572295666919535,0.0100799556369393,0.0050645743112113,-0.00293312511326814,-0.00790339764017924,5.09243087984009e-05,-4.07394470387208e-05,3.05545852790406e-05,-2.54621543992005e-05,-5.09243087984009e-05,4.07394470387208e-05,-3.05545852790406e-05,2.54621543992005e-05,4.07394470387208e-05,-3.05545852790406e-05,2.54621543992005e-05,-2.03697235193604e-05,-4.07394470387208e-05,3.05545852790406e-05,-2.54621543992005e-05,2.03697235193604e-05
0.17,1.00107403188479,1.00088737712637,1.00070305188243,1.00097920893919,-0.0012984616183941,-0.00116127824973163,-0.00100062065169798,-0.001245140705305,0.000281052515320015,0.000288910482799802,0.00041044487698572,0.000571576268264403,0.010081386867571,0.00506603191439206,-0.00293107355412823,-0.00790053796297011,4.33948334575671e-05,-3.47158667660537e-05,2.60369000745403e-05,-2.16974167287836e-05,-4.33948334575671e-05,3.47158667660537e-05,-2.60369000745403e-05,2.16974167287836e-05,3.47158667660537e-05,-2.60369000745403e-05,2.16974167287836e-05,-1.73579333830269e-05,-3.47158667660537e-05,2.60369000745403e-05,-2.16974167287836e-05,1.73579333830269e-05
0.175,1.00106748137103,1.00088151857649,1.00069800356535,1.00097292742018,-0.00132162855987025,-0.00118203896908125,-0.00101861878853615,-0.00126735624219466,0.00027075152898027,0.000283733964906283,0.000410708759497583,0.00057086314775116,0.0100827663347296,0.00506746350370522,-0.00292902066892732,-0.00789768186703306,3.69786380289819e-05,-2.95829104231855e-05,2.21871828173891e-05,-1.84893190144909e-05,-3.69786380289819e-05,2.95829104231855e-05,-2.21871828173891e-05,1.84893190144909e-05,2.95829104231855e-05,-2.21871828173891e-05,1.84893190144909e-05,-1.47914552115928e-05,-2.95829104231855e-05,2.21871828173891e-05,-1.84893190144909e-05,1.47914552115928e-05
0.18,1.001060816742,1.00087555775465,1.00069286656041,1.0009665364733,-0.00134410981058607,-0.00120218889714886,-0.00103609739736979,-0.00128891385386511,0.000260553134062005,0.00027860951849937,0.000410969973013847,0.000570156243681757,0.010084094553846,0.00506886934082664,-0.00292696647098161,-0.00789482932113189,3.15111169124678e-05,-2.52088935299743e-05,1.89066701474807e-05,-1.57555584562339e-05,-3.15111169124678e-05,2.52088935299743e-05,-1.89066701474807e-05,1.57555584562339e-05,2.52088935299743e-05,-1.89066701474807e-05,1.57555584562339e-05,-1.26044467649871e-05,-2.52088935299743e-05,1.89066701474807e-05,-1.57555584562339e-05,1.26044467649871e-05
0.185,1.00105404139503,1.000869497687,1.00068764344135,1.00096003935835,-0.00136591779067248,-0.00122173913040266,-0.00105306601677587,-0.00130982543394462,0.000250456348833443,0.000273536620585693,0.000411228506427564,0.000569455494959107,0.0100853720354192,0.00507024968480408,-0.00292491097366405,-0.00789198029433737,2.68520027236534e-05,-2.14816021789227e-05,1.6111201634192e-05,-1.34260013618267e-05,-2.68520027236534e-05,2.14816021789227e-05,-1.6111201634192e-05,1.34260013618267e-05,2.14816021789227e-05,-1.6111201634192e-05,1.34260013618267e-05,-1.07408010894614e-05,-2.14816021789227e-05,1.6111201634192e-05,-1.34260013618267e-05,1.07408010894614e-05
0.19,1.00104715866582,1.00086334134462,1.00068233673458,1.00095343927615,-0.00138706472902095,-0.00124070059277805,-0.00106953403147848,-0.00133010269401858,0.000240460200880115,0.000268514753374274,0.000411484349107421,0.00056876084108085,0.0100865992850626,0.00507160479208338,-0.00292285419040192,-0.00788913475602426,2.2881767481425e-05,-1.830541398514e-05,1.3729060488855e-05,-1.14408837407125e-05,-2.2881767481425e-05,1.830541398514e-05,-1.3729060488855e-05,1.14408837407125e-05,1.830541398514e-05,-1.3729060488855e-05,1.14408837407125e-05,-9.15270699257002e-06,-1.830541398514e-05,1.3729060488855e-05,-1.14408837407125e-05,9.15270699257002e-06
0.195,1.0010401718294,1.00085709164443,1.00067694891998,1.00094673936938,-0.00140756266599433,-0.00125908403816392,-0.00108551067469234,-0.00134975716618594,0.000230563727016692,0.000263543404225018,0.00041173749088962,0.000568072222133176,0.0100877768035509,0.00507293491653431,-0.00292079613467449,-0.00788629267586837,1.94985561584497e-05,-1.55988449267598e-05,1.16991336950698e-05,-9.74927807922486e-06,-1.94985561584497e-05,1.55988449267598e-05,-1.16991336950698e-05,9.74927807922486e-06,1.55988449267598e-05,-1.16991336950698e-05,9.74927807922486e-06,-7.79942246337989e-06,-1.55988449267598e-05,1.16991336950698e-05,-9.74927807922486e-06,7.79942246337989e-06
0.2,1.00103308410106,1.00085075144995,1.00067148243163,1.00093994272353,-0.00142742345610115,-0.00127690005285454,-0.0011010050304319,-0.00136880020558146,0.000220765973199661,0.000258622065597707,0.000411987922069872,0.00056738957878473,0.0100889050868657,0.00507424030947622,-0.00291873682001072,-0.00788345402384363,1.66155736252827e-05,-1.32924589002262e-05,9.96934417516963e-06,-8.30778681264136e-06,-1.66155736252827e-05,1.32924589002262e-05,-9.96934417516963e-06,8.30778681264136e-06,1.32924589002262e-05,-9.96934417516963e-06,8.30778681264136e-06,-6.64622945011309e-06,-1.32924589002262e-05,9.96934417516963e-06,-8.30778681264136e-06,6.64622945011309e-06
0.205,1.00102589863729,1.00084432357224,1.00066593965858,1.00093305236774,-0.0014466587706338,-0.00129415905796758,-0.00111602603578652,-0.00138724299286433,0.000211065994440819,0.000253750235001497,0.000412235633395495,0.000566712852280575,0.0100899846262409,0.0050755212197034,-0.00291667625998691,-0.00788061877021915,1.41588579510054e-05,-1.13270863608043e-05,8.49531477060322e-06,-7.07942897550268e-06,-1.41588579510054e-05,1.13270863608043e-05,-8.49531477060322e-06,7.07942897550268e-06,1.13270863608043e-05,-8.49531477060322e-06,7.07942897550268e-06,-5.66354318040215e-06,-1.13270863608043e-05,8.49531477060322e-06,-7.07942897550268e-06,5.66354318040215e-06
0.21,1.00101861853665,1.00083781077062,1.00066032294553,1.00092607127566,-0.00146528010027117,-0.00131087131182874,-0.00113058248316229,-0.00140509653667346,0.000201462854721585,0.000248927414944912,0.000412480616057625,0.00056604198443623,0.010091015908208,0.00507677789351019,-0.00291461446822456,-0.00787778688555642,1.20653829351821e-05,-9.6523063481457e-06,7.23922976110927e-06,-6.03269146759106e-06,-1.20653829351821e-05,9.6523063481457e-06,-7.23922976110927e-06,6.03269146759106e-06,9.6523063481457e-06,-7.23922976110927e-06,6.03269146759106e-06,-4.82615317407285e-06,-9.6523063481457e-06,7.23922976110927e-06,-6.03269146759106e-06,4.82615317407285e-06
0.215,1.00101124684073,1.00083121575353,1.00065463459359,1.00091900236637,-0.00148329875764605,-0.00132704691232343,-0.00114468302249087,-0.00142237167605003,0.000191955626908126,0.000244153112886332,0.000412722861683532,0.000565376917631767,0.0100919994146408,0.0050780105747159,-0.00291255145838808,-0.00787495834070642,1.0281441192243e-05,-8.22515295379439e-06,6.16886471534579e-06,-5.14072059612149e-06,-1.0281441192243e-05,8.22515295379439e-06,-6.16886471534579e-06,5.14072059612149e-06,8.22515295379439e-06,-6.16886471534579e-06,5.14072059612149e-06,-4.1125764768972e-06,-8.22515295379439e-06,6.16886471534579e-06,-5.14072059612149e-06,4.1125764768972e-06
0.22,1.00100378653496,1.00082454117934,1.00064887686096,1.00091184850512,-0.00150072587987793,-0.00134269579921583,-0.00115833616340587,-0.00143907908282754,0.000182543392667279,0.000239426841184968,0.000412962362329043,0.000564717594805982,0.0100929356227992,0.00507921950468938,-0.00291048724418271,-0.00787213310680683,8.7612663068746e-06,-7.00901304549968e-06,5.25675978412476e-06,-4.3806331534373e-06,-8.7612663068746e-06,7.00901304549968e-06,-5.25675978412476e-06,4.3806331534373e-06,7.00901304549968e-06,-5.25675978412476e-06,4.3806331534373e-06,-3.50450652274984e-06,-7.00901304549968e-06,5.25675978412476e-06,-4.3806331534373e-06,3.50450652274984e-06
0.225,1.00099624054954,1.00081778965708,1.00064305196366,1.00090461250424,-0.0015175724310716,-0.00135782775643595,-0.00117155027738723,-0.00145522926398997,0.000173225242383278,0.000234748117052322,0.00041319911047107,0.000564063959450624,0.0100938250053736,0.00508040492237343,-0.00290842183935232,-0.00786931115527927,7.46585871228723e-06,-5.97268696982979e-06,4.47951522737234e-06,-3.73292935614362e-06,-7.46585871228723e-06,5.97268696982979e-06,-4.47951522737234e-06,3.73292935614362e-06,5.97268696982979e-06,-4.47951522737234e-06,3.73292935614362e-06,-2.98634348491489e-06,-5.97268696982979e-06,4.47951522737234e-06,-3.73292935614362e-06,2.98634348491489e-06
0.23,1.00098861176027,1.00081096374727,1.00063716207617,1.00089729712394,-0.00153384920478183,-0.00137245241433497,-0.00118433359987407,-0.00147083256399837,0.000164000275075252,0.000230116462504122,0.000413433099000238,0.000563415955604692,0.0100946680305275,0.00508156706430895,-0.00290635525767738,-0.00786649245782651,6.36198516966652e-06,-5.08958813573322e-06,3.81719110179991e-06,-3.18099258483326e-06,-6.36198516966652e-06,5.08958813573322e-06,-3.81719110179991e-06,3.18099258483326e-06,5.08958813573322e-06,-3.81719110179991e-06,3.18099258483326e-06,-2.54479406786661e-06,-5.08958813573322e-06,3.81719110179991e-06,-3.18099258483326e-06,2.54479406786661e-06
0.235,1.0009809029894,1.00080406596263,1.00063120933214,1.00088990507308,-0.00154956682644487,-0.00138657925190949,-0.00119669423234638,-0.0014858991670862,0.000154867598315517,0.000225531404312736,0.000413664321213617,0.000562773527848795,0.0100954651619414,0.00508270616465881,-0.00290428751297287,-0.00786367698642977,5.42132618079735e-06,-4.33706094463788e-06,3.25279570847841e-06,-2.71066309039867e-06,-5.42132618079735e-06,4.33706094463788e-06,-3.25279570847841e-06,2.71066309039867e-06,4.33706094463788e-06,-3.25279570847841e-06,2.71066309039867e-06,-2.16853047231894e-06,-4.33706094463788e-06,3.25279570847841e-06,-2.71066309039867e-06,2.16853047231894e-06
0.24,1.00097311700648,1.00079709876889,1.00062519582504,1.00088243901004,-0.00156473575577698,-0.00140021759899478,-0.00120864014437605,-0.00150043909952409,0.000145826328148636,0.000220992473960048,0.000413892770807559,0.000562136621299573,0.0100962168588545,0.00508382245523155,-0.0029022186190863,-0.00786086471334604,4.6197494610223e-06,-3.69579956881784e-06,2.77184967661338e-06,-2.30987473051115e-06,-4.6197494610223e-06,3.69579956881784e-06,-2.77184967661338e-06,2.30987473051115e-06,3.69579956881784e-06,-2.77184967661338e-06,2.30987473051115e-06,-1.84789978440892e-06,-3.69579956881784e-06,2.77184967661338e-06,-2.30987473051115e-06,1.84789978440892e-06
0.245,1.00096525652916,1.00079006458548,1.00061912360882,1.00087490154341,-0.00157936628914043,-0.00141337663842779,-0.00122017917564776,-0.0015144622318541,0.000136875589011237,0.000216499207590806,0.000414118441870623,0.000561505181604182,0.0100969235761075,0.00508491616550479,-0.0029001485898957,-0.00785805561110538,3.93669083373192e-06,-3.14935266698554e-06,2.36201450023915e-06,-1.96834541686596e-06,-3.93669083373192e-06,3.14935266698554e-06,-2.36201450023915e-06,1.96834541686596e-06,3.14935266698554e-06,-2.36201450023915e-06,1.96834541686596e-06,-1.57467633349277e-06,-3.14935266698554e-06,2.36201450023915e-06,-1.96834541686596e-06,1.57467633349277e-06
0.25,1.00095732422401,1.00078296578628,1.00061299469856,1.00086729523285,-0.00159346856187761,-0.00142606540818012,-0.0012313190379499,-0.00152797828109412,0.000128014513652599,0.000212051145966424,0.000414341328876614,0.000560879154934838,0.0100975857641838,0.00508598752264844,-0.00289807743930771,-0.00785524965250832,3.3546266634467e-06,-2.68370133075736e-06,2.01277599806802e-06,-1.67731333172335e-06,-3.3546266634467e-06,2.68370133075736e-06,-2.01277599806802e-06,1.67731333172335e-06,2.68370133075736e-06,-2.01277599806802e-06,1.67731333172335e-06,-1.34185066537868e-06,-2.68370133075736e-06,2.01277599806802e-06,-1.67731333172335e-06,1.34185066537868e-06
0.255,1.00094932270734,1.00077580470035,1.00060681107107,1.00085962258979,-0.00160705255061333,-0.00143829280346145,-0.00124206731713632,-0.00154099681291267,0.000119242243055978,0.000207647834419246,0.000414561426677706,0.000560258487983427,0.0100982038692515,0.00508703675154766,-0.00289600518125563,-0.0078524468106232,2.85862429294184e-06,-2.28689943435348e-06,1.71517457576511e-06,-1.42931214647092e-06,-2.85862429294184e-06,2.28689943435348e-06,-1.71517457576511e-06,1.42931214647092e-06,2.28689943435348e-06,-1.71517457576511e-06,1.42931214647092e-06,-1.14344971717674e-06,-2.28689943435348e-06,1.71517457576511e-06,-1.42931214647092e-06,1.14344971717674e-06
0.26,1.00094125454594,1.0007685836126,1.00060057466558,1.00085188607822,-0.00162012807552605,-0.00145006757879377,-0.00125243147505895,-0.00155352724377455,0.000110557926360689,0.000203288822807251,0.000414778730497664,0.000559643127956163,0.0100987783332038,0.00508806407482561,-0.00289393182969759,-0.00784964705878364,2.43595895103309e-06,-1.94876716082647e-06,1.46157537061985e-06,-1.21797947551654e-06,-2.43595895103309e-06,1.94876716082647e-06,-1.46157537061985e-06,1.21797947551654e-06,1.94876716082647e-06,-1.46157537061985e-06,1.21797947551654e-06,-9.74383580413235e-07,-1.94876716082647e-06,1.46157537061985e-06,-1.21797947551654e-06,9.74383580413235e-07
