time_s,manifest_id,voltage_V_DG1,voltage_V_DG2,voltage_V_DG3,voltage_V_DG4,voltage_error_V_DG1,voltage_error_V_DG2,voltage_error_V_DG3,voltage_error_V_DG4,ppc_boundary_V_DG1,ppc_boundary_V_DG2,ppc_boundary_V_DG3,ppc_boundary_V_DG4
0.28,f27c2278f5bdb77b,310.281593181057,310.229134465351,310.178293017229,310.25430819209,0.281593181057303,0.229134465350967,0.178293017228782,0.254308192090207,24.8,24.8,24.8,24.8
0.285,f27c2278f5bdb77b,310.279000167025,310.226813086502,310.176286547964,310.251821835843,0.279000167025345,0.226813086501977,0.176286547964196,0.251821835843486,24.8,24.8,24.8,24.8
0.29,f27c2278f5bdb77b,310.276390958442,310.224477081719,310.174267090028,310.249319967073,0.27639095844205,0.224477081719328,0.174267090028422,0.249319967072665,24.8,24.8,24.8,24.8
0.295,f27c2278f5bdb77b,310.273766250173,310.222127069471,310.172235168124,310.246803252887,0.273766250172628,0.222127069470901,0.172235168123507,0.246803252886821,24.8,24.8,24.8,24.8
0.3,f27c2278f5bdb77b,310.271126723572,310.219763656192,310.170191296736,310.244272347432,0.271126723571797,0.219763656192072,0.170191296736107,0.244272347432002,24.8,24.8,24.8,24.8
0.305,f27c2278f5bdb77b,310.268473046699,310.217387436479,310.168135980306,310.241727892096,0.268473046698716,0.217387436478703,0.168135980305522,0.241727892096264,24.8,24.8,24.8,24.8
0.31,f27c2278f5bdb77b,310.265805874528,310.214998993277,310.16606971339,310.239170515712,0.265805874527814,0.214998993276765,0.166069713390129,0.239170515711692,24.8,24.8,24.8,24.8
0.315,f27c2278f5bdb77b,310.263125849158,310.212598898069,310.16399298083,310.236600834753,0.263125849157689,0.21259889806862,0.163992980830017,0.236600834752892,24.8,24.8,24.8,24.8
0.32,f27c2278f5bdb77b,310.260433600016,310.210187711058,310.161906257908,310.234019453534,0.260433600016029,0.210187711057984,0.161906257908356,0.234019453533506,24.8,24.8,24.8,24.8
0.325,f27c2278f5bdb77b,310.257729744062,310.207765981351,310.159810010509,310.231426964399,0.257729744061919,0.207765981350803,0.159810010509261,0.23142696439902,24.8,24.8,24.8,24.8
0.33,f27c2278f5bdb77b,310.255014885985,310.205334247134,310.157704695274,310.228823947918,0.255014885985304,0.205334247134431,0.157704695273935,0.228823947917931,24.8,24.8,24.8,24.8
0.335,f27c2278f5bdb77b,310.252289618404,310.202893035853,310.155590759754,310.226210973069,0.252289618403552,0.202893035853435,0.15559075975392,0.22621097306876,24.8,24.8,24.8,24.8
0.34,f27c2278f5bdb77b,310.249554522055,310.200442864383,310.153468642562,310.223588597426,0.249554522055121,0.200442864383433,0.153468642562416,0.22358859742576,24.8,24.8,24.8,24.8
0.345,f27c2278f5bdb77b,310.24681016599,310.197984239202,310.151338773522,310.220957367341,0.246810165990439,0.197984239202015,0.151338773522468,0.220957367341043,24.8,24.8,24.8,24.8
0.35,f27c2278f5bdb77b,310.24405710776,310.195517656557,310.149201573814,310.218317818124,0.244057107759716,0.195517656557399,0.149201573814082,0.218317818124319,24.8,24.8,24.8,24.8
0.355,f27c2278f5bdb77b,310.241295893599,310.193043602634,310.147057456118,310.21567047422,0.241295893598704,0.193043602634248,0.147057456117579,0.215670474220246,24.8,24.8,24.8,24.8
0.36,f27c2278f5bdb77b,310.238527058611,310.190562553717,310.144906824756,310.213015849383,0.238527058610941,0.190562553717371,0.144906824756333,0.213015849383225,24.8,24.8,24.8,24.8
0.365,f27c2278f5bdb77b,310.235751126948,310.188074976353,310.142750075836,310.210354446849,0.23575112694823,0.188074976352993,0.142750075835636,0.210354446849237,24.8,24.8,24.8,24.8
0.37,f27c2278f5bdb77b,310.232968611988,310.185581327507,310.140587597381,310.207686759506,0.232968611987587,0.185581327507407,0.140587597381057,0.207686759505634,24.8,24.8,24.8,24.8
0.375,f27c2278f5bdb77b,310.230180016506,310.183082054723,310.138419769473,310.205013270058,0.230180016506267,0.183082054723457,0.138419769472989,0.205013270058316,24.8,24.8,24.8,24.8
0.38,f27c2278f5bdb77b,310.227385832854,310.180577596275,310.136246964381,310.202334451197,0.227385832853997,0.180577596274645,0.136246964380575,0.202334451196691,24.8,24.8,24.8,24.8
0.385,f27c2278f5bdb77b,310.224586543123,310.178068381317,310.134069546693,310.199650765756,0.224586543122598,0.178068381317019,0.134069546692615,0.199650765755905,24.8,24.8,24.8,24.8
0.39,f27c2278f5bdb77b,310.221782619313,310.175554830039,310.131887873447,310.196962666877,0.221782619313444,0.175554830039005,0.131887873446601,0.1969626668768,24.8,24.8,24.8,24.8
0.395,f27c2278f5bdb77b,310.218974523502,310.173037353808,310.129702294256,310.194270598164,0.218974523502027,0.173037353808297,0.129702294256276,0.194270598163826,24.8,24.8,24.8,24.8
0.4,f27c2278f5bdb77b,310.216162708,310.170516355318,310.127513151436,310.191574993841,0.216162708000411,0.170516355317716,0.127513151436347,0.191574993840675,24.8,24.8,24.8,24.8
0.405,f27c2278f5bdb77b,310.213347615517,310.167992228728,310.125320780126,310.188876278903,0.213347615517364,0.167992228727655,0.125320780126117,0.18887627890291,24.8,24.8,24.8,24.8
0.41,f27c2278f5bdb77b,310.210529679316,310.165465359807,310.12312550841,310.186174869269,0.210529679316096,0.165465359807456,0.123125508410226,0.186174869269394,24.8,24.8,24.8,24.8
0.415,f27c2278f5bdb77b,310.207709323369,310.162936126074,310.120927657438,310.183471171931,0.207709323369272,0.162936126073816,0.120927657438415,0.183471171930762,24.8,24.8,24.8,24.8
0.42,f27c2278f5bdb77b,310.204886962512,310.160404896928,310.118727541543,310.180765585096,0.204886962512489,0.160404896928299,0.118727541543137,0.180765585096424,24.8,24.8,24.8,24.8
0.425,f27c2278f5bdb77b,310.202063002595,310.157872033791,310.116525468355,310.178058498339,0.202063002594628,0.157872033791136,0.116525468354837,0.178058498338601,24.8,24.8,24.8,24.8
0.43,f27c2278f5bdb77b,310.199237840627,310.155337890235,310.114321738916,310.175350292735,0.199237840627006,0.155337890234591,0.114321738916146,0.175350292734777,24.8,24.8,24.8,24.8
0.435,f27c2278f5bdb77b,310.196411864929,310.152802812113,310.112116647794,310.172641341008,0.196411864929416,0.152802812113464,0.112116647793869,0.172641341008159,24.8,24.8,24.8,24.8
0.44,f27c2278f5bdb77b,310.193585455275,310.150267137694,310.109910483189,310.169932007666,0.193585455274558,0.150267137694073,0.10991048318914,0.169932007665579,24.8,24.8,24.8,24.8
0.445,f27c2278f5bdb77b,310.19075898303,310.147731197781,310.107703527046,310.167222649134,0.190758983029923,0.147731197780899,0.107703527046226,0.167222649134146,24.8,24.8,24.8,24.8
0.45,f27c2278f5bdb77b,310.187932811298,310.145195315842,310.105496055159,310.164513613895,0.187932811298026,0.145195315841704,0.105496055159335,0.164513613894997,24.8,24.8,24.8,24.8
0.455,f27c2278f5bdb77b,310.185107295055,310.142659808131,310.103288337278,310.161805242616,0.185107295054593,0.142659808130645,0.103288337277775,0.161805242615685,24.8,24.8,24.8,24.8
0.46,f27c2278f5bdb77b,310.182282781284,310.14012498381,310.10108063721,310.159097868281,0.182282781283732,0.140124983809528,0.101080637209634,0.159097868280639,24.8,24.8,24.8,24.8
0.465,f27c2278f5bdb77b,310.179459609113,310.137591145067,310.098873212923,310.156391816319,0.179459609112769,0.13759114506712,0.0988732129234791,0.156391816319399,24.8,24.8,24.8,24.8
0.47,f27c2278f5bdb77b,310.176638109943,310.135058587237,310.096666316649,310.153687404733,0.176638109943269,0.135058587236983,0.0966663166488502,0.153687404732921,24.8,24.8,24.8,24.8
0.475,f27c2278f5bdb77b,310.173818607582,310.132527598913,310.094460194975,310.150984944219,0.173818607581779,0.132527598913271,0.0944601949748289,0.150984944218578,24.8,24.8,24.8,24.8
0.48,f27c2278f5bdb77b,310.171001418367,310.129998462065,310.092255088948,310.148284738293,0.171001418367382,0.129998462065089,0.0922550889475247,0.14828473829283,24.8,24.8,24.8,24.8
0.485,f27c2278f5bdb77b,310.168186851298,310.127471452148,310.090051234165,310.145587083412,0.168186851297719,0.127471452148257,0.090051234165287,0.145587083412011,24.8,24.8,24.8,24.8
0.49,f27c2278f5bdb77b,310.165375208154,310.124946838217,310.087848860873,310.142892269092,0.165375208153705,0.12494683821717,0.0878488608734074,0.142892269091703,24.8,24.8,24.8,24.8
0.495,f27c2278f5bdb77b,310.162566783621,310.122424883033,310.085648194056,310.140200578024,0.162566783621457,0.122424883032579,0.0856481940558638,0.140200578024064,24.8,24.8,24.8,24.8
0.5,f27c2278f5bdb77b,310.159761865413,310.11990584317,310.083449453528,310.137512286194,0.159761865413373,0.119905843170102,0.0834494535276349,0.137512286193726,24.8,24.8,24.8,24.8
0.505,f27c2278f5bdb77b,310.156960734386,310.117389969125,310.081252854023,310.134827662991,0.156960734385962,0.11738996912527,0.0812528540234894,0.134827662991484,24.8,24.8,24.8,24.8
0.51,f27c2278f5bdb77b,310.154163664658,310.114877505418,310.079058605287,310.132146971327,0.154163664658256,0.114877505418235,0.0790586052867184,0.132146971326904,24.8,24.8,24.8,24.8
0.515,f27c2278f5bdb77b,310.151370923725,310.112368690696,310.076866912156,310.129470467738,0.151370923725494,0.112368690695973,0.0768669121562198,0.129470467738315,24.8,24.8,24.8,24.8
0.52,f27c2278f5bdb77b,310.148582772574,310.109863757834,310.074677974652,310.126798402503,0.148582772573889,0.109863757833864,0.0746779746515926,0.126798402502743,24.8,24.8,24.8,24.8
0.525,f27c2278f5bdb77b,310.145799465792,310.107362934035,310.072491988058,310.124131019743,0.145799465791583,0.107362934034541,0.0724919880575499,0.124131019742549,24.8,24.8,24.8,24.8
0.53,f27c2278f5bdb77b,310.143021251679,310.104866440927,310.070309143007,310.121468557531,0.143021251679329,0.104866440926628,0.0703091430070231,0.121468557531273,24.8,24.8,24.8,24.8
0.535,f27c2278f5bdb77b,310.140248372359,310.102374494661,310.068129625562,310.118811247998,0.140248372358656,0.102374494660921,0.0681296255619941,0.118811247998167,24.8,24.8,24.8,24.8
0.54,f27c2278f5bdb77b,310.137481063879,310.099887306005,310.065953617295,310.11615931743,0.137481063878852,0.0998873060051437,0.0659536172945536,0.116159317430345,24.8,24.8,24.8,24.8
0.545,f27c2278f5bdb77b,310.134719556322,310.097405080438,310.063781295365,310.113512986374,0.134719556322068,0.0974050804383637,0.0637812953652883,0.113512986374133,24.8,24.8,24.8,24.8
0.55,f27c2278f5bdb77b,310.131964073907,310.094928018243,310.061612832601,310.110872469735,0.13196407390717,0.0949280182425127,0.0616128326012131,0.110872469734659,24.8,24.8,24.8,24.8
0.555,f27c2278f5bdb77b,310.129214835092,310.092456314593,310.059448397572,310.108237976874,0.129214835091716,0.0924563145934485,0.059448397572055,0.108237976873852,24.8,24.8,24.8,24.8
0.56,f27c2278f5bdb77b,310.126472052672,310.08999015965,310.057288154666,310.105609711707,0.12647205267217,0.0899901596503128,0.0572881546657413,0.105609711707075,24.8,24.8,24.8,24.8
0.565,f27c2278f5bdb77b,310.123735933884,310.087529738644,310.055132264162,310.102987872798,0.123735933883552,0.0875297386435818,0.0551322641622392,0.10298787279828,24.8,24.8,24.8,24.8
0.57,f27c2278f5bdb77b,310.121006680497,310.085075231962,310.052980882307,310.100372653454,0.121006680496578,0.0850752319617527,0.0529808823065991,0.100372653453746,24.8,24.8,24.8,24.8
0.575,f27c2278f5bdb77b,310.118284488914,310.082626815237,310.05083416138,310.097764241814,0.118284488913673,0.082626815236722,0.0508341613804077,0.0977642418143887,24.8,24.8,24.8,24.8
0.58,f27c2278f5bdb77b,310.115569550264,310.080184659428,310.048692249772,310.095162820947,0.115569550263672,0.0801846594276867,0.0486922497724436,0.095162820946598,24.8,24.8,24.8,24.8
0.585,f27c2278f5bdb77b,310.112862050495,310.077748930904,310.046555292048,310.092568568932,0.112862050494755,0.0777489309043631,0.0465552920483105,0.0925685689319948,24.8,24.8,24.8,24.8
0.59,f27c2278f5bdb77b,310.110162170467,310.075319791528,310.044423429018,310.089981658955,0.110162170466708,0.0753197915278747,0.044423429018309,0.0899816589554234,24.8,24.8,24.8,24.8
0.595,f27c2278f5bdb77b,310.107470086041,310.072897398732,310.042296797805,310.087402259392,0.107470086040507,0.0728973987315271,0.0422967978049655,0.0874022593919221,24.8,24.8,24.8,24.8
0.6,f27c2278f5bdb77b,310.104785968168,310.070481905599,310.040175531909,310.084830533892,0.104785968167903,0.0704819055991948,0.0401755319092558,0.0848305338923296,24.8,24.8,24.8,24.8
0.605,f27c2278f5bdb77b,310.102109982979,310.068073460944,310.038059761275,310.082266641467,0.102109982978504,0.0680734609439924,0.0380597612751217,0.0822666414672995,24.8,24.8,24.8,24.8
0.61,f27c2278f5bdb77b,310.099442291867,310.065672209384,310.035949612354,310.079710736571,0.0994422918665805,0.0656722093839335,0.0359496123543295,0.0797107365706324,24.8,24.8,24.8,24.8
0.615,f27c2278f5bdb77b,310.096783051576,310.063278291418,310.033845208169,310.077162969181,0.0967830515755281,0.0632782914180439,0.0338452081686569,0.0771629691806766,24.8,24.8,24.8,24.8
0.62,f27c2278f5bdb77b,310.094132414282,310.0608918435,310.031746668372,310.074623484881,0.0941324142817734,0.060891843500201,0.0317466683723637,0.0746234848806466,24.8,24.8,24.8,24.8
0.625,f27c2278f5bdb77b,310.091490527677,310.058512998112,310.029654109313,310.072092424939,0.0914905276769105,0.0585129981122918,0.0296541093132419,0.0720924249386599,24.8,24.8,24.8,24.8
0.63,f27c2278f5bdb77b,310.088857535049,310.056141883836,310.027567644092,310.069569926385,0.0888575350489305,0.0561418838362897,0.0275676440920165,0.0695699263848155,24.8,24.8,24.8,24.8
0.635,f27c2278f5bdb77b,310.086233575362,310.053778625425,310.025487382622,310.067056122089,0.0862335753621437,0.053778625425025,0.0254873826221456,0.0670561220886157,24.8,24.8,24.8,24.8
0.64,f27c2278f5bdb77b,310.083618783336,310.051423343872,310.023413431687,310.064551140834,0.0836187833355666,0.0514233438718747,0.0234134316874588,0.0645511408342827,24.8,24.8,24.8,24.8
0.645,f27c2278f5bdb77b,310.08101328952,310.04907615648,310.021345894999,310.062055107395,0.0810132895203424,0.0490761564795434,0.0213458949992855,0.0620551073954516,24.8,24.8,24.8,24.8
0.65,f27c2278f5bdb77b,310.078417220376,310.046737176927,310.019284873253,310.059568142609,0.0784172203762523,0.0467371769274791,0.0192848732528432,0.0595681426089527,24.8,24.8,24.8,24.8
0.655,f27c2278f5bdb77b,310.075830698346,310.044406515338,310.017230464182,310.057090363446,0.0758306983462944,0.0444065153384372,0.0172304641824894,0.0570903634458659,24.8,24.8,24.8,24.8
0.66,f27c2278f5bdb77b,310.073253841931,310.042084278344,310.015182762616,310.054621883084,0.0732538419309776,0.0420842783443618,0.015182762616007,0.0546218830839962,24.8,24.8,24.8,24.8
0.665,f27c2278f5bdb77b,310.070686765761,310.03977056915,310.013141860528,310.052162810977,0.0706867657607404,0.0397705691500505,0.0131418605284352,0.0521628109769381,24.8,24.8,24.8,24.8
0.67,f27c2278f5bdb77b,310.068129580667,310.037465487598,310.011107847094,310.049713252923,0.0681295806674598,0.0374654875975011,0.0111078470943653,0.049713252923425,24.8,24.8,24.8,24.8
0.675,f27c2278f5bdb77b,310.065582393755,310.035169130228,310.00908080874,310.047273311135,0.065582393755335,0.0351691302276436,0.00908080874017969,0.0472733111351999,24.8,24.8,24.8,24.8
0.68,f27c2278f5bdb77b,310.06304530847,310.032881590342,310.007060829194,310.044843084304,0.0630453084698956,0.0328815903424129,0.00706082919441542,0.0448430843038068,24.8,24.8,24.8,24.8
0.685,f27c2278f5bdb77b,310.060518424666,310.030602958065,310.005047989539,310.042422667666,0.0605184246664408,0.030602958064776,0.00504798953869567,0.0424226676661306,24.8,24.8,24.8,24.8
0.69,f27c2278f5bdb77b,310.058001838677,310.028333320399,310.003042368256,310.04001215307,0.0580018386772281,0.0283333203987013,0.00304236825627413,0.0400121530697106,24.8,24.8,24.8,24.8
0.695,f27c2278f5bdb77b,310.055495643378,310.026072761287,310.001044041281,310.037611629036,0.0554956433778102,0.0260727612874803,0.00104404128097713,0.0376116290360642,24.8,24.8,24.8,24.8
0.7,f27c2278f5bdb77b,310.052999928252,310.023821361672,309.999053082045,310.035221180823,0.0529999282520066,0.0238213616718213,-0.000946917954991022,0.0352211808234983,24.8,24.8,24.8,24.8
0.705,f27c2278f5bdb77b,310.050514779456,310.021579199546,309.997069561526,310.032840890489,0.0505147794561367,0.0215791995460108,-0.00293043847449326,0.0328408904892399,24.8,24.8,24.8,24.8
0.71,f27c2278f5bdb77b,310.048040279882,310.019346350015,309.995093548291,310.03047083695,0.0480402798818318,0.0193463500145299,-0.00490645170890502,0.0304708369495756,24.8,24.8,24.8,24.8
0.715,f27c2278f5bdb77b,310.045576509219,310.017122885347,309.993125108547,310.028111096041,0.045576509218904,0.0171228853466232,-0.00687489145275322,0.0281110960408455,24.8,24.8,24.8,24.8
0.72,f27c2278f5bdb77b,310.043123544015,310.01490887503,309.991164306181,310.025761740577,0.0431235440154865,0.0149088750303008,-0.00883569381932148,0.0257617405771384,24.8,24.8,24.8,24.8
0.725,f27c2278f5bdb77b,310.040681457739,310.012704385826,309.989211202804,310.023422840409,0.0406814577393106,0.0127043858263391,-0.0107887971962555,0.0234228404091823,24.8,24.8,24.8,24.8
0.73,f27c2278f5bdb77b,310.038250320836,310.01050948182,309.987265857797,310.021094462481,0.0382503208359708,0.0105094818199518,-0.012734142202703,0.0210944624811873,24.8,24.8,24.8,24.8
0.735,f27c2278f5bdb77b,310.035830200788,310.008324224473,309.985328328353,310.018776670887,0.0358302007877569,0.00832422447268755,-0.0146716716465107,0.0187766708868367,24.8,24.8,24.8,24.8
0.74,f27c2278f5bdb77b,310.033421162171,310.006148672673,309.983398669517,310.016469526925,0.0334211621710665,0.00614867267324826,-0.016601330482672,0.0164695269250501,24.8,24.8,24.8,24.8
0.745,f27c2278f5bdb77b,310.031023266713,310.003982882787,309.981476934228,310.014173089154,0.0310232667126229,0.0039828827874544,-0.0185230657720012,0.0141730891539851,24.8,24.8,24.8,24.8
0.75,f27c2278f5bdb77b,310.028636573345,310.001826908707,309.979563173359,310.011887413445,0.0286365733453522,0.00182690870730084,-0.020436826640605,0.011887413445038,24.8,24.8,24.8,24.8
0.755,f27c2278f5bdb77b,310.026261138263,309.999680801899,309.97765743576,310.009612553035,0.0262611382626119,-0.000319198100555695,-0.0223425642403754,0.00961255303525377,24.8,24.8,24.8,24.8
0.76,f27c2278f5bdb77b,310.023897014973,309.997544611453,309.975759768291,310.007348558579,0.0238970149725901,-0.00245538854721872,-0.0242402317094843,0.00734855857945149,24.8,24.8,24.8,24.8
0.765,f27c2278f5bdb77b,310.021544254351,309.995418384125,309.973870215866,310.005095478201,0.0215442543507152,-0.00458161587471295,-0.0261297841343548,0.0050954782012127,24.8,24.8,24.8,24.8
0.77,f27c2278f5bdb77b,310.019202904692,309.99330216439,309.971988821489,310.002853357543,0.0192029046922926,-0.00669783560999804,-0.0280111785112354,0.00285335754318794,24.8,24.8,24.8,24.8
0.775,f27c2278f5bdb77b,310.016873011763,309.991195994481,309.970115626291,310.000622239817,0.0168730117634368,-0.00880400551932325,-0.0298843737094785,0.000622239816550518,24.8,24.8,24.8,24.8
0.78,f27c2278f5bdb77b,310.014554618852,309.989099914436,309.968250669565,309.99840216585,0.0145546188516619,-0.0109000855639465,-0.0317493304345362,-0.00159783415023185,24.8,24.8,24.8,24.8
0.785,f27c2278f5bdb77b,310.012247766815,309.987013962144,309.966393988808,309.996193174136,0.012247766815392,-0.0129860378560807,-0.0336060111923757,-0.00380682586376224,24.8,24.8,24.8,24.8
0.79,f27c2278f5bdb77b,310.009952494133,309.984938173384,309.964545619747,309.993995300882,0.00995249413324473,-0.0150618266156357,-0.0354543802534977,-0.00600469911813661,24.8,24.8,24.8,24.8
0.795,f27c2278f5bdb77b,310.007668836951,309.982872581872,309.962705596381,309.991808580051,0.00766883695143861,-0.0171274181278704,-0.0372944036186595,-0.00819141994912798,24.8,24.8,24.8,24.8
0.8,f27c2278f5bdb77b,310.005396829132,309.980817219298,309.960873951016,309.989633043412,0.00539682913199613,-0.0191827807016125,-0.0391260489843148,-0.010366956587859,24.8,24.8,24.8,24.8
0.805,f27c2278f5bdb77b,310.003136502298,309.978772115372,309.959050714291,309.987468720584,0.00313650229810492,-0.0212278846279332,-0.0409492857091323,-0.0125312794164643,24.8,24.8,24.8,24.8
0.81,f27c2278f5bdb77b,310.000887885881,309.97673729786,309.957235915219,309.985315639076,0.000887885881013517,-0.0232627021399026,-0.0427640847805151,-0.014684360923809,24.8,24.8,24.8,24.8
0.815,f27c2278f5bdb77b,309.998651007164,309.974712792627,309.955429581217,309.983173824338,-0.00134899283557388,-0.0252872073727417,-0.044570418782655,-0.016826175661663,24.8,24.8,24.8,24.8
0.82,f27c2278f5bdb77b,309.996425891329,309.972698623676,309.953631738136,309.981043299798,-0.00357410867098906,-0.0273013763244876,-0.0463682618637336,-0.0189567002024091,24.8,24.8,24.8,24.8
0.825,f27c2278f5bdb77b,309.994212561496,309.970694813182,309.951842410295,309.978924086903,-0.00578743850394403,-0.0293051868180214,-0.0481575897051698,-0.021075913096638,24.8,24.8,24.8,24.8
0.83,f27c2278f5bdb77b,309.99201103877,309.968701381538,309.95006162051,309.976816205168,-0.00798896122995529,-0.0312986184624151,-0.049938379490186,-0.0231837948318798,24.8,24.8,24.8,24.8
0.835,f27c2278f5bdb77b,309.989821342281,309.966718347384,309.948289390126,309.974719672208,-0.0101786577186544,-0.0332816526163811,-0.0517106098735098,-0.0252803277920179,24.8,24.8,24.8,24.8
0.84,f27c2278f5bdb77b,309.987643489227,309.964745727649,309.946525739048,309.972634503783,-0.0123565107728041,-0.035254272351267,-0.0534742609515888,-0.0273654962168735,24.8,24.8,24.8,24.8
0.845,f27c2278f5bdb77b,309.985477494913,309.962783537585,309.944770685767,309.970560713837,-0.0145225050870863,-0.0372164624150173,-0.0552293142327471,-0.0294392861632673,24.8,24.8,24.8,24.8
0.85,f27c2278f5bdb77b,309.983323372792,309.960831790803,309.943024247391,309.968498314534,-0.0166766272083123,-0.0391682091969869,-0.056975752608821,-0.0315016854657983,24.8,24.8,24.8,24.8
0.855,f27c2278f5bdb77b,309.981181134505,309.958890499307,309.941286439674,309.966447316301,-0.0188188654954615,-0.0411095006926985,-0.0587135603261117,-0.0335526836990994,24.8,24.8,24.8,24.8
0.86,f27c2278f5bdb77b,309.979050789919,309.95695967353,309.939557277042,309.96440772786,-0.0209492100814259,-0.0430403264700203,-0.0604427229579869,-0.0355922721402635,24.8,24.8,24.8,24.8
0.865,f27c2278f5bdb77b,309.976932347166,309.955039322365,309.937836772623,309.962379556268,-0.0230676528344134,-0.0449606776350038,-0.0621632273769137,-0.0376204437316119,24.8,24.8,24.8,24.8
0.87,f27c2278f5bdb77b,309.97482581268,309.953129453201,309.936124938272,309.960362806955,-0.0251741873203741,-0.0468705467989139,-0.0638750617276287,-0.0396371930449959,24.8,24.8,24.8,24.8
0.875,f27c2278f5bdb77b,309.972731191234,309.951230071954,309.934421784599,309.958357483754,-0.0272688087662232,-0.0487699280458855,-0.0655782154005919,-0.0416425162456449,24.8,24.8,24.8,24.8
0.88,f27c2278f5bdb77b,309.970648485976,309.9493411831,309.932727320994,309.956363588943,-0.0293515140235172,-0.0506588169002384,-0.0672726790057823,-0.043636411057264,24.8,24.8,24.8,24.8
0.885,f27c2278f5bdb77b,309.968577698468,309.947462789704,309.931041555653,309.954381123272,-0.0314223015324728,-0.052537210295668,-0.0689584443469471,-0.0456188767277013,24.8,24.8,24.8,24.8
0.89,f27c2278f5bdb77b,309.966518828713,309.945594893456,309.929364495603,309.952410086005,-0.0334811712872352,-0.0544051065438111,-0.0706355043965345,-0.0475899139946705,24.8,24.8,24.8,24.8
0.895,f27c2278f5bdb77b,309.964471875199,309.943737494696,309.927696146729,309.950450474947,-0.0355281248008623,-0.0562625053036072,-0.0723038532706823,-0.0495495250525551,24.8,24.8,24.8,24.8
0.9,f27c2278f5bdb77b,309.962436834928,309.941890592448,309.926036513795,309.94850228648,-0.0375631650716173,-0.0581094075520241,-0.0739634862049456,-0.0514977135197796,24.8,24.8,24.8,24.8
0.905,f27c2278f5bdb77b,309.96041370345,309.940054184446,309.92438560047,309.946565515594,-0.0395862965497145,-0.0599458155537036,-0.0756143995302523,-0.053434484406182,24.8,24.8,24.8,24.8
0.91,f27c2278f5bdb77b,309.958402474896,309.938228267167,309.922743409351,309.944640155918,-0.0415975251039526,-0.061771732832824,-0.0772565906491991,-0.055359844081579,24.8,24.8,24.8,24.8
0.915,f27c2278f5bdb77b,309.95640314201,309.936412835856,309.921109941987,309.942726199756,-0.0435968579899395,-0.0635871641438825,-0.078890058013144,-0.0572738002444453,24.8,24.8,24.8,24.8
0.92,f27c2278f5bdb77b,309.954415696182,309.934607884556,309.919485198901,309.940823638109,-0.0455843038182024,-0.0653921154442401,-0.0805148010991843,-0.0591763618912182,24.8,24.8,24.8,24.8
0.925,f27c2278f5bdb77b,309.952440127477,309.932813406134,309.917869179612,309.938932460714,-0.0475598725226405,-0.0671865938663245,-0.0821308203878743,-0.061067539286455,24.8,24.8,24.8,24.8
0.93,f27c2278f5bdb77b,309.95047642467,309.931029392309,309.916261882659,309.937052656067,-0.0495235753303973,-0.0689706076907441,-0.08373811734117,-0.062947343932592,24.8,24.8,24.8,24.8
0.935,f27c2278f5bdb77b,309.948524575269,309.92925583368,309.914663305619,309.935184211459,-0.0514754247311089,-0.0707441663195141,-0.0853366943808282,-0.0648157885413525,24.8,24.8,24.8,24.8
0.94,f27c2278f5bdb77b,309.946584565552,309.92749271975,309.913073445133,309.933327112995,-0.053415434447686,-0.0725072802498516,-0.0869265548671478,-0.0666728870049269,24.8,24.8,24.8,24.8
0.945,f27c2278f5bdb77b,309.944656380593,309.925740038951,309.911492296922,309.931481345632,-0.0553436194068695,-0.074259961048881,-0.0885077030781076,-0.0685186543677219,24.8,24.8,24.8,24.8
0.95,f27c2278f5bdb77b,309.942740004289,309.923997778672,309.909919855811,309.929646893201,-0.057259995710865,-0.0760022213278262,-0.0900801441886188,-0.070353106798791,24.8,24.8,24.8,24.8
0.955,f27c2278f5bdb77b,309.940835419391,309.922265925282,309.908356115749,309.927823738436,-0.0591645806088081,-0.0777340747175685,-0.0916438842505158,-0.0721762615644934,24.8,24.8,24.8,24.8
0.96,f27c2278f5bdb77b,309.938942607531,309.920544464156,309.906801069827,309.926011862998,-0.0610573924693654,-0.079455535844204,-0.093198930172889,-0.0739881370020044,24.8,24.8,24.8,24.8
0.965,f27c2278f5bdb77b,309.937061549247,309.918833379695,309.905254710298,309.924211247507,-0.0629384507534496,-0.0811666203047707,-0.094745289702189,-0.0757887524926559,24.8,24.8,24.8,24.8
0.97,f27c2278f5bdb77b,309.935192224013,309.917132655356,309.903717028597,309.922421871563,-0.0648077759871626,-0.0828673446441144,-0.0962829714034115,-0.0775781284365848,24.8,24.8,24.8,24.8
0.975,f27c2278f5bdb77b,309.933334610264,309.915442273669,309.902188015359,309.920643713773,-0.0666653897361016,-0.0845577263313544,-0.0978119846411118,-0.0793562862268686,24.8,24.8,24.8,24.8
0.98,f27c2278f5bdb77b,309.931488685421,309.913762216263,309.900667660439,309.918876751775,-0.0685113145791547,-0.0862377837373742,-0.0993323395608172,-0.0811232482248556,24.8,24.8,24.8,24.8
0.985,f27c2278f5bdb77b,309.929654425917,309.912092463888,309.899155952929,309.917120962264,-0.0703455740829213,-0.0879075361122545,-0.100844047071178,-0.0828790377355517,24.8,24.8,24.8,24.8
0.99,f27c2278f5bdb77b,309.927831807223,309.910432996437,309.897652881174,309.915376321016,-0.0721681927773261,-0.0895670035633884,-0.102347118825719,-0.0846236789835757,24.8,24.8,24.8,24.8
